CrashFactId,Name,MinorInjuries,ModerateInjuries,SevereInjuries,FatalInjuries,PrimaryCollisionFactor_Code,CollisionType_Code,Distance,CrashTime
680674,CR-0000089988,0,1,0,0,5,1,0.0,19
680675,CR-0000089991,0,0,0,0,4,6,0.0,5
680676,CR-0000089992,0,1,0,0,5,8,51.0,12
680677,CR-0000089993,0,2,0,0,5,8,486.0,13
680678,CR-0000089994,2,0,0,0,5,0,0.0,19
680679,CR-0000089996,0,1,0,0,5,5,90.0,8
680680,CR-0000089997,0,1,0,0,5,0,36.0,10
680681,CR-0000089998,1,1,0,0,5,0,0.0,12
680682,CR-0000089999,1,0,0,0,5,5,160.0,16
680683,CR-0000090000,1,0,0,0,5,2,0.0,19
680684,CR-0000090001,0,0,0,0,5,6,0.0,0
680685,CR-0000090002,0,0,0,0,4,3,51.0,12
680686,CR-0000090003,0,0,0,0,4,5,0.0,12
680687,CR-0000090005,0,0,0,0,4,5,51.0,0
680688,CR-0000090006,1,0,0,0,5,0,0.0,17
680689,CR-0000090004,0,1,0,0,5,7,30.0,0
680690,CR-0000090007,0,0,0,0,4,5,0.0,6
680691,CR-0000090008,0,1,0,0,5,8,94.0,0
680692,CR-0000090009,0,1,0,0,5,6,48.0,16
680693,CR-0000090010,0,0,0,0,4,5,51.0,9
680694,CR-0000090011,0,0,0,0,4,5,0.0,11
680695,CR-0000090012,0,0,0,0,4,3,51.0,4
680696,CR-0000090013,0,0,0,0,4,6,0.0,23
680697,CR-0000090014,0,0,0,0,4,5,0.0,20
680698,CR-0000090015,0,0,0,0,4,6,51.0,16
680699,CR-0000090016,1,0,0,0,4,6,0.0,12
680700,CR-0000090017,0,0,0,0,4,5,0.0,13
680701,CR-0000090018,0,0,0,0,4,3,0.0,14
680702,CR-0000090019,0,0,0,0,4,5,51.0,23
680703,CR-0000090020,0,0,0,0,4,6,0.0,16
680704,CR-0000090021,0,0,0,0,4,5,0.0,15
680705,CR-0000090022,0,0,0,0,4,6,51.0,2
680706,CR-0000090023,0,0,0,0,4,3,51.0,9
680707,CR-0000090024,0,0,0,0,5,1,0.0,22
680708,CR-0000090025,0,0,0,0,4,0,0.0,7
680709,CR-0000090026,0,0,0,0,4,6,0.0,2
680710,CR-0000090027,0,0,0,0,4,5,0.0,0
680711,CR-0000090028,0,0,0,0,4,6,51.0,22
680712,CR-0000090029,0,0,0,0,4,6,51.0,9
680713,CR-0000090030,0,0,0,0,4,3,0.0,3
680714,CR-0000090031,0,0,0,0,4,5,0.0,10
680715,CR-0000090032,0,0,0,0,4,6,0.0,19
680716,CR-0000090033,0,0,0,0,4,0,51.0,9
680717,CR-0000090034,0,0,0,0,4,6,0.0,20
680718,CR-0000090035,0,0,0,0,4,3,0.0,2
680719,CR-0000090036,0,0,0,0,5,5,0.0,0
680720,CR-0000090037,0,0,0,0,4,0,0.0,11
680721,CR-0000090038,0,0,0,0,5,6,78.0,19
680722,CR-0000090039,0,0,0,0,4,0,0.0,14
680723,CR-0000090040,0,0,0,0,4,6,51.0,8
680724,CR-0000090041,0,0,0,0,4,6,0.0,13
680725,CR-0000090042,0,0,0,0,4,5,0.0,15
680726,CR-0000090043,1,0,0,0,5,5,0.0,1
680727,CR-0000090044,0,0,0,0,4,6,0.0,2
680728,CR-0000090045,0,0,0,0,4,5,51.0,20
680729,CR-0000090046,1,0,0,0,5,6,200.0,13
680730,CR-0000090047,0,0,0,0,4,5,0.0,16
680731,CR-0000090048,0,0,0,0,4,5,51.0,16
680732,CR-0000090049,0,0,0,0,4,6,0.0,8
680733,CR-0000090050,1,0,0,0,5,5,39.0,17
680734,CR-0000090051,0,0,0,0,4,6,0.0,14
680735,CR-0000090052,0,0,0,0,5,0,0.0,18
680736,CR-0000090053,1,0,0,0,5,0,0.0,8
680737,CR-0000090054,0,0,0,0,5,5,0.0,23
680738,CR-0000090055,0,0,0,0,5,7,0.0,23
680739,CR-0000090056,2,0,0,0,5,6,0.0,18
680740,CR-0000090057,0,0,0,0,4,5,0.0,16
680741,CR-0000090058,0,0,0,0,4,5,0.0,13
680742,CR-0000090059,0,1,0,0,5,8,124.0,12
680743,CR-0000090060,1,0,0,0,5,6,0.0,17
680744,CR-0000090061,0,0,0,0,4,5,0.0,14
680745,CR-0000090062,1,0,0,0,5,0,357.0,8
680746,CR-0000090063,0,1,0,0,5,8,324.0,21
680747,CR-0000090064,1,0,0,0,5,6,77.0,0
680748,CR-0000090065,0,0,0,0,4,6,0.0,18
680749,CR-0000090066,0,0,0,0,5,5,252.0,12
680750,CR-0000090067,0,0,0,0,4,3,51.0,11
680751,CR-0000090068,1,0,0,0,5,8,21.0,9
680752,CR-0000090069,0,0,0,0,4,5,0.0,13
680753,CR-0000090070,1,0,0,0,5,6,0.0,17
680754,CR-0000090071,0,0,0,0,4,6,51.0,17
680755,CR-0000090072,0,0,0,0,5,5,0.0,9
680756,CR-0000090073,1,1,0,0,5,0,0.0,20
680757,CR-0000090074,0,1,0,0,5,7,0.0,9
680758,CR-0000090075,0,0,0,0,4,6,0.0,11
680759,CR-0000090076,1,0,0,0,5,0,0.0,11
680760,CR-0000090078,0,0,0,0,4,5,0.0,6
680761,CR-0000090079,0,0,0,0,4,3,0.0,11
680762,CR-0000090080,0,0,0,0,5,5,51.0,11
680763,CR-0000090081,0,0,0,0,4,6,0.0,11
680764,CR-0000090077,0,0,1,0,5,8,200.0,21
680765,CR-0000090082,0,0,0,0,4,5,0.0,14
680766,CR-0000090084,0,0,0,0,4,0,0.0,11
680767,CR-0000090083,0,0,0,0,4,0,51.0,16
680768,CR-0000090085,0,0,1,0,5,8,0.0,21
680769,CR-0000090086,0,0,0,0,4,0,0.0,23
680770,CR-0000090087,0,0,0,0,4,3,0.0,11
680771,CR-0000090088,2,0,0,0,5,0,23.0,23
680772,CR-0000090089,1,0,0,0,5,6,0.0,20
680773,CR-0000090090,1,0,0,0,5,5,44.0,0
680774,CR-0000090091,1,0,0,0,5,0,200.0,19
680775,CR-0000090092,0,0,0,0,4,5,0.0,15
680776,CR-0000090093,0,0,0,0,4,5,51.0,17
680777,CR-0000090094,0,0,0,0,4,5,0.0,13
680778,CR-0000090095,0,0,0,0,4,5,0.0,6
680779,CR-0000090096,0,0,0,0,4,5,51.0,4
680780,CR-0000090097,0,0,0,0,4,1,0.0,18
680781,CR-0000090098,0,0,0,0,4,5,0.0,12
680782,CR-0000090099,0,0,0,0,4,6,51.0,14
680783,CR-0000090100,0,0,0,0,4,0,51.0,19
680784,CR-0000090101,0,0,0,0,4,5,0.0,3
680785,CR-0000090102,0,0,0,0,4,5,51.0,9
680786,CR-0000090103,0,0,0,0,4,6,0.0,6
680787,CR-0000090104,0,0,0,0,4,5,50.0,1
680788,CR-0000090105,0,1,0,0,5,8,0.0,4
680789,CR-0000090106,0,1,0,0,5,6,528.0,12
680790,CR-0000090107,1,0,0,0,5,7,51.0,18
680791,CR-0000090108,1,0,0,0,5,5,285.0,14
680792,CR-0000090109,0,0,0,0,5,5,144.0,2
680793,CR-0000090110,0,0,0,0,4,0,51.0,18
680794,CR-0000090111,0,0,0,0,4,5,0.0,9
680795,CR-0000090112,0,0,0,0,4,1,51.0,8
680796,CR-0000090113,0,0,0,0,5,6,0.0,20
680797,CR-0000090114,2,0,0,0,5,0,0.0,2
680798,CR-0000090116,2,1,0,0,5,0,0.0,16
680799,CR-0000090117,0,0,0,0,4,0,0.0,21
680800,CR-0000090118,1,0,0,0,5,6,51.0,17
680801,CR-0000090119,1,0,0,0,5,6,80.0,19
680802,CR-0000090120,0,0,1,0,5,7,250.0,5
680803,CR-0000090121,0,0,0,0,5,5,56.0,14
680804,CR-0000090123,0,0,0,0,4,5,0.0,13
680805,CR-0000090124,0,1,0,0,5,7,51.0,22
680806,CR-0000090125,0,1,0,0,5,8,0.0,8
680807,CR-0000090126,1,0,0,0,5,8,0.0,8
680808,CR-0000090127,1,0,0,0,5,5,51.0,17
680809,CR-0000090128,1,0,0,0,5,0,0.0,23
680810,CR-0000090129,0,0,0,0,4,5,0.0,12
680811,CR-0000090130,0,0,0,0,4,5,51.0,20
680812,CR-0000090131,0,0,0,0,4,5,0.0,10
680813,CR-0000090133,1,0,0,0,5,8,126.0,23
680814,CR-0000090134,0,1,0,0,5,8,0.0,14
680815,CR-0000090135,0,0,0,0,4,0,0.0,19
680816,CR-0000090137,0,0,0,0,4,6,0.0,18
680817,CR-0000090138,0,0,0,0,5,0,0.0,22
680818,CR-0000090139,1,0,0,0,4,5,0.0,12
680819,CR-0000090140,0,0,0,0,5,0,0.0,13
680820,CR-0000090132,0,0,0,0,5,3,464.0,21
680821,CR-0000090136,0,0,0,0,5,6,0.0,23
680822,CR-0000090141,0,0,0,0,5,6,385.0,14
680823,CR-0000090142,1,0,0,0,5,0,276.0,19
680824,CR-0000090143,0,0,1,0,5,8,0.0,23
680825,CR-0000090144,1,0,0,0,5,8,0.0,17
680826,CR-0000090145,0,0,0,0,4,6,51.0,19
680827,CR-0000090146,0,0,0,0,4,0,0.0,22
680828,CR-0000090147,0,0,0,0,4,6,0.0,9
680829,CR-0000090148,0,0,0,0,4,6,51.0,8
680830,CR-0000090150,0,0,0,0,4,5,51.0,21
680831,CR-0000090151,0,1,0,0,5,7,0.0,21
680832,CR-0000090152,0,0,0,0,5,8,51.0,1
680833,CR-0000090153,0,1,0,0,5,0,118.0,2
680834,CR-0000090154,0,0,0,0,5,0,0.0,17
680835,CR-0000090155,0,2,0,0,5,0,0.0,0
680836,CR-0000090157,0,0,0,0,4,0,0.0,18
680837,CR-0000090158,0,0,0,0,4,0,51.0,12
680838,CR-0000090159,1,0,1,0,5,1,0.0,21
680839,CR-0000090160,0,0,0,0,4,6,0.0,13
680840,CR-0000090161,0,1,0,0,5,8,140.0,2
680841,CR-0000090162,1,0,0,0,4,6,51.0,9
680842,CR-0000090163,0,0,0,0,4,6,51.0,20
680843,CR-0000090164,0,0,0,0,4,5,0.0,11
680844,CR-0000090165,1,0,0,0,5,3,592.0,18
680845,CR-0000090166,0,0,0,0,5,6,51.0,0
680846,CR-0000090168,0,0,0,0,4,5,0.0,8
680847,CR-0000090169,0,0,0,0,4,5,51.0,14
680848,CR-0000090170,0,0,0,0,4,0,0.0,13
680849,CR-0000090171,0,0,0,0,5,2,0.0,1
680851,CR-0000090173,0,0,0,0,4,5,51.0,19
680852,CR-0000090174,0,0,0,0,5,5,125.0,13
680853,CR-0000090175,0,0,0,0,4,6,0.0,10
680854,CR-0000090176,0,0,0,0,5,6,49.0,16
680855,CR-0000090177,1,0,0,0,5,6,66.0,23
680856,CR-0000090178,1,0,0,0,5,5,40.0,20
680857,CR-0000090179,0,0,0,0,4,0,0.0,6
680858,CR-0000090180,0,0,0,0,4,5,0.0,14
680859,CR-0000090181,0,0,0,0,4,6,51.0,9
680860,CR-0000090182,1,0,0,0,4,5,0.0,16
680861,CR-0000090183,0,0,0,0,4,5,30.0,16
680862,CR-0000090184,0,1,0,0,5,0,0.0,0
680863,CR-0000090185,0,1,0,0,3,8,135.0,14
680864,CR-0000090186,0,0,1,0,5,8,0.0,20
680865,CR-0000090187,0,0,0,0,4,6,51.0,7
680866,CR-0000090188,0,0,0,0,4,5,0.0,20
680867,CR-0000090189,0,0,0,0,5,5,0.0,9
680868,CR-0000090190,0,0,0,0,5,0,0.0,19
680869,CR-0000090191,1,0,0,0,4,0,0.0,21
680870,CR-0000090192,0,0,0,0,5,0,0.0,22
680871,CR-0000090193,0,0,0,0,5,5,65.0,13
680872,CR-0000090194,0,1,0,0,5,6,76.0,5
680873,CR-0000090195,0,0,0,0,4,0,51.0,20
680874,CR-0000090196,0,0,0,0,4,6,0.0,11
680875,CR-0000090197,0,0,0,0,4,5,0.0,21
680876,CR-0000090198,0,0,0,0,4,1,51.0,7
680877,CR-0000090199,0,0,0,0,5,2,35.0,22
680878,CR-0000090200,0,0,0,0,4,5,0.0,13
680879,CR-0000090201,0,0,0,0,5,1,202.0,3
680880,CR-0000090202,1,0,0,0,5,0,0.0,19
680881,CR-0000090203,0,0,0,0,4,7,0.0,13
680882,CR-0000090204,0,0,0,0,5,5,225.0,15
680883,CR-0000090205,0,0,0,0,4,5,0.0,9
680884,CR-0000090206,0,0,0,0,5,0,0.0,14
680885,CR-0000090207,0,0,0,0,5,5,202.0,9
680886,CR-0000090208,0,0,0,0,4,6,0.0,16
680887,CR-0000090209,0,0,0,0,4,6,51.0,1
680888,CR-0000090210,0,0,0,0,4,6,51.0,11
680889,CR-0000090211,0,0,0,0,4,6,0.0,18
680890,CR-0000090212,1,0,0,0,5,3,630.0,3
680891,CR-0000090213,0,0,1,0,3,8,0.0,20
680892,CR-0000090214,1,2,0,0,5,0,0.0,20
680893,CR-0000090215,1,1,2,0,5,1,0.0,16
680894,CR-0000090216,0,0,0,0,4,0,0.0,11
680895,CR-0000090217,0,0,0,0,4,6,0.0,15
680896,CR-0000090218,0,0,0,0,4,6,0.0,21
680897,CR-0000090219,1,0,0,0,5,0,0.0,0
680898,CR-0000090220,0,0,0,0,5,5,42.0,14
680899,CR-0000090221,0,0,0,0,4,5,0.0,10
680900,CR-0000090222,0,1,0,0,5,6,147.0,10
680901,CR-0000090223,0,1,0,0,5,7,0.0,12
680902,CR-0000090224,0,0,0,0,4,5,0.0,12
680903,CR-0000090225,0,0,0,0,4,6,51.0,16
680904,CR-0000090226,0,0,0,0,4,0,51.0,7
680905,CR-0000090227,1,0,0,0,4,6,0.0,7
680906,CR-0000090228,0,0,0,0,4,1,0.0,8
680907,CR-0000090229,0,0,0,0,4,3,0.0,21
680908,CR-0000090230,0,0,0,0,4,5,0.0,14
680909,CR-0000090231,0,0,0,0,4,0,0.0,7
680910,CR-0000090232,0,0,0,0,4,5,0.0,19
680911,CR-0000090233,0,0,0,0,4,6,51.0,23
680912,CR-0000090234,0,0,0,0,4,5,0.0,16
680913,CR-0000090235,0,0,0,0,4,0,0.0,22
680914,CR-0000090236,0,0,0,0,4,5,0.0,18
680915,CR-0000090237,0,0,0,0,4,6,255.0,0
680916,CR-0000090240,0,0,0,0,4,4,0.0,17
680917,CR-0000090241,0,0,0,0,4,6,0.0,18
680918,CR-0000090242,0,0,0,0,4,5,0.0,14
680919,CR-0000090243,0,0,0,0,4,5,0.0,5
680920,CR-0000090244,0,1,0,0,5,6,51.0,5
680921,CR-0000090245,0,0,0,0,4,1,0.0,18
680922,CR-0000090246,1,0,0,0,5,5,156.0,17
680923,CR-0000090247,1,0,0,0,5,2,0.0,23
680924,CR-0000090248,1,0,0,0,5,7,0.0,7
680925,CR-0000090250,0,0,1,0,5,0,0.0,22
680926,CR-0000090249,0,1,0,0,5,0,0.0,20
680927,CR-0000090251,2,0,0,0,5,5,63.0,2
680928,CR-0000090252,0,0,1,0,5,0,182.0,20
680929,CR-0000090254,0,0,0,0,5,5,0.0,7
680930,CR-0000090255,0,0,0,0,4,6,0.0,12
680931,CR-0000090256,0,1,0,0,4,7,0.0,19
680932,CR-0000090257,2,0,0,0,5,6,13.0,13
680933,CR-0000090258,1,0,0,0,5,6,51.0,17
680934,CR-0000090259,0,0,0,0,4,1,51.0,7
680935,CR-0000090260,1,0,0,0,4,5,0.0,13
680936,CR-0000090261,0,0,0,0,5,2,490.0,23
680937,CR-0000090262,0,1,0,0,5,1,0.0,0
680938,CR-0000090263,0,0,0,0,4,6,0.0,17
680939,CR-0000090264,0,0,0,0,4,0,0.0,0
680940,CR-0000090265,0,0,0,0,4,6,0.0,14
680941,CR-0000090266,1,0,0,0,5,8,0.0,15
680942,CR-0000090267,0,0,0,0,4,6,0.0,8
680943,CR-0000090268,0,0,0,0,5,7,51.0,5
680944,CR-0000090269,0,0,0,0,4,5,0.0,9
680945,CR-0000090270,0,0,0,0,4,5,0.0,8
680946,CR-0000090272,0,0,0,0,4,0,51.0,14
680947,CR-0000090273,0,0,0,0,4,6,51.0,21
680948,CR-0000090274,0,0,0,0,4,6,0.0,14
680949,CR-0000090275,0,0,0,0,4,6,0.0,22
680950,CR-0000090277,0,0,0,0,4,5,0.0,16
680951,CR-0000090278,0,0,0,0,4,6,0.0,6
680952,CR-0000090280,0,0,0,0,4,6,51.0,11
680953,CR-0000090281,0,0,0,0,4,5,0.0,20
680954,CR-0000090282,0,0,0,0,4,5,51.0,0
680955,CR-0000090283,0,0,0,0,4,6,0.0,13
680956,CR-0000090284,1,0,0,0,5,8,51.0,0
680957,CR-0000090285,0,0,0,0,4,6,51.0,8
680958,CR-0000090286,0,0,0,0,4,5,51.0,19
680959,CR-0000090287,0,0,0,0,4,5,0.0,7
680960,CR-0000090288,0,0,0,0,4,1,0.0,17
680961,CR-0000090289,1,0,0,0,5,0,0.0,17
680962,CR-0000090290,0,0,0,0,5,7,0.0,7
680963,CR-0000090291,0,0,0,0,4,6,0.0,12
680964,CR-0000090292,0,0,1,0,5,8,91.0,20
680965,CR-0000090293,1,0,0,0,5,0,0.0,21
680966,CR-0000090294,2,1,0,0,5,1,0.0,9
680967,CR-0000090295,0,0,0,0,5,5,29.0,16
680968,CR-0000090296,1,0,0,0,5,7,0.0,17
680969,CR-0000090297,0,0,0,0,4,6,0.0,13
680970,CR-0000090298,1,0,0,0,5,5,0.0,14
680971,CR-0000090299,2,0,0,0,5,6,0.0,22
680972,CR-0000090300,0,0,0,0,5,5,41.0,23
680973,CR-0000090301,0,0,0,0,4,2,0.0,10
680974,CR-0000090302,1,0,0,0,4,5,0.0,15
680975,CR-0000090303,0,0,0,0,4,3,0.0,15
680976,CR-0000090304,0,0,0,0,4,0,0.0,17
680977,CR-0000090305,1,0,0,0,5,0,0.0,10
680978,CR-0000090306,1,0,0,0,5,8,402.0,19
680979,CR-0000090307,0,0,0,0,4,5,0.0,17
680980,CR-0000090308,0,0,0,0,4,0,51.0,21
680981,CR-0000090309,0,1,0,0,5,5,0.0,20
680982,CR-0000090310,0,0,0,0,4,6,0.0,8
680983,CR-0000090311,1,1,0,0,5,8,150.0,19
680984,CR-0000090312,0,0,0,0,4,0,0.0,15
680985,CR-0000090313,1,0,0,0,5,5,322.0,13
680986,CR-0000090314,0,0,0,0,5,2,51.0,15
680987,CR-0000090315,0,0,0,0,4,5,0.0,23
680988,CR-0000090316,0,0,0,0,4,6,0.0,8
680989,CR-0000090317,0,0,1,0,5,0,0.0,22
680990,CR-0000090318,1,0,0,0,4,0,0.0,21
680991,CR-0000090319,0,0,0,0,4,3,51.0,16
680992,CR-0000090320,0,0,0,0,4,3,0.0,15
680993,CR-0000090321,2,0,0,0,5,6,165.0,21
680994,CR-0000090322,0,0,0,0,4,0,51.0,21
680995,CR-0000090324,0,0,0,0,4,5,0.0,1
680996,CR-0000090325,0,1,1,0,5,8,0.0,22
680997,CR-0000090327,1,0,0,0,5,5,42.0,9
680998,CR-0000090326,1,1,0,0,5,5,51.0,7
680999,CR-0000090328,1,0,0,0,5,5,333.0,18
681000,CR-0000090329,1,0,0,0,5,0,420.0,15
681001,CR-0000090330,0,0,0,0,4,5,0.0,11
681002,CR-0000090331,1,0,0,0,5,7,0.0,11
681003,CR-0000090332,0,0,0,0,4,5,0.0,20
681004,CR-0000090333,1,0,0,0,5,5,0.0,12
681005,CR-0000090334,0,0,0,0,4,5,51.0,12
681006,CR-0000090335,0,0,0,0,4,6,0.0,16
681007,CR-0000090336,0,0,0,0,4,6,0.0,21
681008,CR-0000090338,3,0,0,0,5,0,54.0,8
681012,CR-0000090342,1,0,0,0,4,5,0.0,13
681013,CR-0000090353,2,0,0,0,5,6,1390.0,15
681014,CR-0000090354,0,0,0,0,4,5,0.0,18
681015,CR-0000090355,0,0,0,0,4,6,0.0,5
681016,CR-0000090356,0,0,0,0,5,6,50.0,1
681017,CR-0000090357,1,0,0,0,5,1,174.0,7
681018,CR-0000090364,0,0,0,0,5,2,0.0,16
681019,CR-0000090365,0,0,0,0,4,6,51.0,15
681020,CR-0000090366,1,1,0,0,5,0,0.0,0
681021,CR-0000090369,0,0,0,0,5,8,0.0,19
681022,CR-0000090375,1,1,0,0,5,5,90.0,15
681023,CR-0000090385,1,0,0,0,5,7,80.0,21
681024,CR-0000090388,0,0,0,0,4,0,51.0,13
681025,CR-0000090390,1,0,0,0,5,0,0.0,22
681026,CR-0000090391,0,0,0,0,4,6,0.0,18
681027,CR-0000090392,0,1,0,0,5,5,70.0,19
681028,CR-0000090393,1,0,0,0,5,0,57.0,10
681029,CR-0000090394,1,0,0,0,5,6,51.0,17
681030,CR-0000090395,0,0,0,0,4,0,0.0,18
681031,CR-0000090396,0,0,0,0,4,0,51.0,16
681032,CR-0000090397,0,0,0,0,5,6,112.0,1
681033,CR-0000090399,1,0,0,0,5,0,0.0,14
681034,CR-0000090400,0,0,0,0,4,5,0.0,12
681035,CR-0000090401,0,0,0,0,4,6,0.0,14
681036,CR-0000090402,1,0,0,0,5,6,0.0,5
681037,CR-0000090404,0,0,0,0,4,5,0.0,18
681038,CR-0000090405,0,0,0,0,4,5,0.0,14
681039,CR-0000090406,0,0,0,0,4,0,51.0,1
681040,CR-0000090407,0,0,0,0,4,5,0.0,14
681041,CR-0000090408,0,0,0,0,4,6,51.0,23
681042,CR-0000090409,0,0,0,0,4,6,0.0,12
681043,CR-0000090410,0,0,0,0,4,6,51.0,18
681044,CR-0000090411,0,0,0,0,4,5,51.0,20
681045,CR-0000090412,0,0,0,0,4,3,51.0,16
681046,CR-0000090413,0,0,0,0,4,5,0.0,22
681047,CR-0000090414,0,0,0,0,4,6,51.0,12
681048,CR-0000090415,0,0,0,0,4,3,51.0,5
681049,CR-0000090416,0,0,0,0,4,3,51.0,6
681050,CR-0000090417,0,0,0,0,4,1,0.0,6
681051,CR-0000090418,0,0,0,0,4,5,51.0,0
681052,CR-0000090419,0,0,0,0,4,5,51.0,2
681053,CR-0000090420,0,0,0,0,4,6,51.0,17
681054,CR-0000090421,0,0,0,0,4,5,0.0,18
681055,CR-0000090422,0,0,0,0,4,6,0.0,22
681056,CR-0000090423,0,0,0,0,4,3,51.0,22
681057,CR-0000090424,0,0,0,0,4,6,0.0,17
681058,CR-0000090425,0,0,0,0,4,5,51.0,12
681059,CR-0000090426,0,0,0,0,4,6,0.0,14
681060,CR-0000090427,0,0,0,0,4,6,0.0,8
681061,CR-0000090428,0,0,0,0,4,6,50.0,1
681062,CR-0000090429,0,0,0,0,4,6,0.0,14
681063,CR-0000090430,1,0,0,0,5,5,30.0,21
681064,CR-0000090433,0,0,0,0,4,5,0.0,9
681065,CR-0000090434,0,0,0,0,4,6,51.0,18
681066,CR-0000090435,0,0,0,0,4,5,0.0,18
681067,CR-0000090436,0,0,0,0,4,6,436.0,7
681068,CR-0000090438,0,0,0,0,5,5,130.0,1
681069,CR-0000090439,1,0,0,0,5,8,66.0,0
681070,CR-0000090440,1,0,0,0,5,8,0.0,16
681071,CR-0000090441,2,0,0,0,5,5,0.0,10
681072,CR-0000090442,1,0,0,0,5,5,0.0,16
681073,CR-0000090443,0,0,0,0,4,5,100.0,17
681074,CR-0000090444,1,0,0,0,5,5,185.0,20
681075,CR-0000090446,0,0,0,0,4,5,0.0,15
681076,CR-0000090447,0,0,0,0,4,5,0.0,0
681077,CR-0000090458,0,0,0,0,4,6,51.0,12
681078,CR-0000090456,0,0,0,0,4,0,0.0,5
681079,CR-0000090465,0,0,0,0,4,6,0.0,5
681080,CR-0000090498,1,0,0,0,5,8,27.0,15
681081,CR-0000090506,0,0,0,0,5,5,530.0,13
681082,CR-0000090502,1,0,0,0,5,0,0.0,11
681083,CR-0000090451,0,0,0,0,4,5,0.0,12
681084,CR-0000090487,0,0,0,0,4,6,0.0,23
681085,CR-0000090496,0,0,0,0,4,5,0.0,23
681086,CR-0000090453,0,0,0,0,4,5,51.0,11
681087,CR-0000090491,1,0,0,0,5,8,150.0,14
681088,CR-0000090505,1,0,0,0,4,6,0.0,16
681089,CR-0000090485,0,0,0,0,4,2,35.0,5
681090,CR-0000090476,0,0,0,0,4,0,0.0,19
681091,CR-0000090493,0,0,0,0,4,5,0.0,14
681092,CR-0000090467,1,1,0,0,5,0,0.0,17
681093,CR-0000090448,0,0,0,0,4,6,0.0,12
681094,CR-0000090471,0,0,0,0,4,5,0.0,19
681095,CR-0000090455,0,0,0,0,4,6,0.0,22
681096,CR-0000090473,0,0,0,0,4,5,0.0,18
681097,CR-0000090510,0,0,0,0,5,2,20.0,21
681098,CR-0000090463,0,0,0,0,4,6,0.0,11
681099,CR-0000090475,1,0,0,0,5,5,0.0,8
681100,CR-0000090468,1,1,0,0,5,5,0.0,22
681101,CR-0000090501,0,0,0,0,4,6,51.0,10
681102,CR-0000090499,0,0,0,0,4,5,0.0,20
681103,CR-0000090508,0,0,0,0,5,2,566.0,18
681104,CR-0000090486,0,0,0,0,5,6,51.0,13
681105,CR-0000090449,0,0,0,0,4,6,0.0,22
681106,CR-0000090466,0,1,0,0,5,5,92.0,20
681107,CR-0000090450,0,0,0,0,5,5,0.0,13
681108,CR-0000090490,1,0,0,0,5,5,42.0,19
681109,CR-0000090478,0,0,0,0,4,0,0.0,19
681110,CR-0000090470,0,0,0,0,4,6,0.0,16
681111,CR-0000090464,1,0,0,0,5,6,41.0,19
681112,CR-0000090462,0,0,0,0,4,1,51.0,12
681113,CR-0000090507,2,0,0,0,5,5,75.0,18
681114,CR-0000090509,0,0,0,0,5,5,0.0,21
681115,CR-0000090469,0,0,0,0,4,0,0.0,13
681116,CR-0000090480,0,0,0,0,4,6,0.0,13
681117,CR-0000090500,0,0,0,0,4,6,570.0,21
681118,CR-0000090484,0,0,0,0,5,2,100.0,5
681119,CR-0000090479,0,0,0,0,4,5,0.0,22
681120,CR-0000090459,0,0,0,0,5,2,40.0,13
681121,CR-0000090504,0,0,0,0,4,0,0.0,13
681122,CR-0000090481,0,0,0,0,4,6,51.0,22
681123,CR-0000090483,0,0,0,0,4,5,0.0,17
681124,CR-0000090461,0,0,0,0,4,6,0.0,13
681125,CR-0000090495,0,0,0,0,4,2,0.0,11
681126,CR-0000090477,0,0,0,0,4,6,51.0,19
681127,CR-0000090492,0,0,0,0,4,6,50.0,22
681128,CR-0000090457,0,0,0,0,4,6,51.0,10
681129,CR-0000090454,0,0,0,0,4,6,0.0,13
681130,CR-0000090497,0,0,0,0,4,6,0.0,23
681131,CR-0000090494,2,0,0,0,5,5,400.0,17
681132,CR-0000090472,0,0,0,0,4,6,0.0,9
681133,CR-0000090452,0,0,0,0,4,6,51.0,19
681134,CR-0000090503,0,0,0,0,4,6,0.0,16
681135,CR-0000090474,0,0,0,0,4,0,0.0,7
681136,CR-0000090517,0,0,0,0,4,5,0.0,13
681137,CR-0000090514,0,0,0,0,4,6,0.0,18
681138,CR-0000090519,0,0,0,0,4,3,0.0,10
681139,CR-0000090513,0,0,0,0,4,3,0.0,15
681140,CR-0000090516,0,0,0,0,4,6,0.0,4
681141,CR-0000090512,0,0,0,0,4,3,0.0,20
681142,CR-0000090515,0,0,0,0,4,5,0.0,14
681143,CR-0000090523,0,0,0,0,4,5,51.0,0
681144,CR-0000090522,0,0,0,0,4,7,0.0,16
681145,CR-0000090520,0,0,0,0,4,3,0.0,13
681146,CR-0000090518,0,0,0,0,4,6,51.0,12
681147,CR-0000090521,0,0,0,0,4,3,51.0,13
681148,CR-0000090524,0,0,0,0,4,5,0.0,9
681149,CR-0000090528,0,0,0,0,4,3,51.0,13
681150,CR-0000090527,0,0,0,0,4,5,51.0,0
681151,CR-0000090529,0,0,0,0,4,5,51.0,17
681152,CR-0000090525,0,0,0,0,4,3,51.0,15
681153,CR-0000090526,0,0,0,0,4,6,0.0,11
682058,CR-0000091573,0,0,0,0,4,1,0.0,18
682062,CR-0000091572,0,0,0,0,4,6,51.0,21
682067,CR-0000091571,0,0,0,0,4,3,51.0,20
682068,CR-0000091576,0,0,0,0,4,3,51.0,19
