PartyType_Code,Sobriety_Code,Age,PrimaryCollisionFactor_Code,CollisionType_Code,VehicleDamage_Code,MovementPrecedingCollision_Code,ViolationCode,CrashTime,Distance
18,1,0,5,5,5,2,22107,7,0.0
18,2,0,5,8,5,0,22350,14,0.0
13,2,32,5,6,1,0,0,12,0.0
3,2,47,4,6,5,8,0,10,0.0
3,2,0,5,3,5,10,21755,18,10.0
3,1,46,5,5,2,10,21658,16,51.0
3,1,44,5,0,5,0,21453,8,0.0
3,1,84,5,0,3,0,0,14,0.0
3,0,0,5,3,1,10,0,13,0.0
3,1,31,5,3,3,10,22107,5,42.0
3,1,32,5,0,2,1,0,22,170.0
3,2,51,5,5,4,0,0,14,92.0
3,1,56,5,1,3,0,21453,6,0.0
3,7,20,4,0,3,1,23140,3,0.0
0,1,52,5,7,2,0,0,17,51.0
3,2,42,5,3,2,8,0,15,0.0
3,1,23,5,1,2,10,21453,22,0.0
3,2,18,5,5,2,8,0,10,0.0
3,2,78,4,0,5,3,0,14,51.0
3,2,45,5,1,2,2,0,10,0.0
3,1,39,5,0,3,2,0,9,0.0
3,2,51,5,5,1,8,0,9,40.0
3,1,35,5,5,1,10,0,18,90.0
3,1,68,4,0,3,5,0,12,50.0
3,1,53,5,5,1,0,0,5,668.0
3,2,38,5,0,3,0,0,17,0.0
3,1,31,5,0,2,0,22350,7,0.0
13,1,49,5,1,1,2,21801,7,0.0
3,2,0,5,6,5,5,22107,10,0.0
3,1,37,5,5,1,8,0,11,0.0
3,1,65,5,0,5,8,0,22,0.0
3,0,0,5,6,1,10,0,22,99.0
3,1,45,5,1,3,0,0,11,0.0
1,1,38,5,6,1,0,0,11,222.0
3,2,19,5,0,2,2,22107,5,0.0
3,1,25,5,5,1,8,0,11,49.0
3,1,37,5,1,3,2,0,17,0.0
3,1,93,5,1,2,0,21651,11,0.0
3,1,37,5,5,1,0,22350,8,150.0
17,2,0,4,3,5,10,0,9,51.0
3,2,0,5,3,5,0,22107,1,0.0
3,1,47,4,3,5,2,0,21,0.0
3,6,46,5,0,1,8,0,19,0.0
3,1,16,5,2,5,1,22100,9,0.0
3,0,0,5,3,2,10,0,22,210.0
3,2,79,4,3,5,5,0,17,0.0
3,0,0,4,5,5,10,0,0,0.0
3,0,0,5,6,2,10,0,21,0.0
3,2,31,5,1,3,2,22350,21,0.0
3,2,57,5,0,2,10,22103,10,0.0
6,1,0,4,6,5,0,0,22,50.0
3,1,27,5,0,3,0,0,17,0.0
3,1,35,5,3,2,10,22517,13,44.0
1,2,0,4,6,5,0,0,15,51.0
0,1,27,0,7,5,10,21650,17,0.0
14,1,0,3,8,5,0,21456,8,0.0
3,0,0,5,5,3,10,0,4,76.0
3,7,22,5,0,3,0,21453,20,0.0
18,2,0,4,3,5,2,0,16,0.0
3,1,43,5,5,2,0,0,12,65.0
3,1,68,5,0,1,0,0,21,0.0
3,2,71,4,0,5,0,0,14,0.0
3,1,32,5,5,1,0,22350,14,29.0
9,0,0,5,6,1,10,0,19,0.0
3,1,57,5,0,2,0,0,18,0.0
3,1,19,5,0,2,0,0,23,0.0
3,0,0,5,5,3,10,0,22,150.0
3,1,37,5,6,1,8,0,22,0.0
3,0,0,5,6,1,10,0,18,265.0
3,0,0,5,6,5,10,0,22,175.0
3,0,0,4,3,5,10,0,8,0.0
3,2,60,5,5,5,1,0,7,0.0
3,1,19,5,1,3,0,22350,17,395.0
6,1,0,5,5,1,10,22107,17,0.0
1,1,67,0,3,5,10,0,16,80.0
9,2,0,4,5,5,0,0,14,51.0
3,2,26,4,0,5,0,0,18,0.0
3,1,24,5,5,2,0,22350,13,65.0
3,0,0,5,2,1,10,0,17,18.0
9,1,50,5,5,2,0,22350,19,0.0
3,1,46,5,5,1,0,21703,19,25.0
9,2,59,5,0,5,0,0,11,75.0
6,1,0,5,5,1,3,22106,14,107.0
0,1,0,0,3,5,2,22107,17,25.0
8,2,48,5,3,1,0,21209,19,0.0
3,2,0,5,0,2,0,21651,18,0.0
3,1,23,5,0,3,0,0,15,0.0
0,2,30,0,7,5,10,21650,9,0.0
3,1,34,5,5,2,8,0,8,0.0
3,1,51,5,1,1,0,0,18,720.0
3,2,64,5,0,3,2,0,19,0.0
3,1,36,5,5,3,0,22350,16,72.0
0,1,31,5,3,1,0,0,15,533.0
3,2,26,5,5,1,8,0,16,130.0
3,1,78,5,0,5,3,22106,17,54.0
3,1,20,5,0,1,0,0,23,40.0
3,1,55,5,0,1,3,22106,18,280.0
3,2,34,5,6,2,10,22107,11,0.0
3,1,67,5,5,1,8,0,12,0.0
3,2,44,5,8,1,2,21950,8,0.0
3,1,42,5,3,2,1,21663,10,202.0
3,1,45,5,1,3,2,21801,17,0.0
3,0,0,5,6,2,10,0,23,40.0
3,2,0,4,5,5,10,0,0,0.0
18,2,0,4,0,5,10,0,13,0.0
9,0,0,4,5,1,10,0,1,180.0
3,2,0,5,2,3,10,22350,21,20.0
3,2,0,4,6,5,10,0,8,0.0
3,1,25,5,6,3,0,0,18,0.0
3,1,57,5,6,2,0,0,7,0.0
3,2,63,5,6,1,5,0,18,0.0
9,2,60,5,1,3,10,21650,16,300.0
1,1,48,5,0,2,0,0,17,0.0
3,1,50,5,6,1,10,0,10,116.0
3,2,0,4,5,5,1,0,8,0.0
3,1,62,5,0,5,0,22450,19,0.0
3,1,66,5,5,5,1,21703,18,0.0
3,2,0,5,2,3,10,23103,21,135.0
9,2,0,4,3,5,10,22107,11,65.0
3,1,48,5,0,3,0,0,4,216.0
0,2,0,4,3,5,5,0,7,0.0
0,2,29,5,7,5,0,0,17,0.0
3,1,36,5,0,3,0,21453,20,0.0
18,2,0,4,5,5,10,0,6,220.0
3,0,0,5,3,5,10,0,21,0.0
3,1,47,5,3,5,0,22350,18,295.0
3,1,18,5,6,2,0,0,1,300.0
3,2,21,5,0,3,1,22107,12,0.0
3,2,0,5,5,5,0,22350,17,0.0
18,2,0,4,6,5,5,0,10,51.0
3,1,25,5,8,1,1,21952,19,87.0
3,0,0,5,3,5,10,0,19,0.0
3,2,0,4,5,5,1,0,21,0.0
3,1,50,5,7,1,10,21801,16,345.0
3,2,38,5,5,2,0,0,13,343.0
3,1,66,5,6,2,0,0,9,50.0
3,7,37,5,0,3,0,23153,20,0.0
3,6,0,5,3,3,10,20002,11,110.0
3,2,85,5,1,1,2,21801,7,0.0
3,0,0,5,6,5,10,22107,16,160.0
3,0,0,4,6,5,10,0,14,0.0
3,0,0,4,3,5,10,0,15,0.0
3,0,0,4,3,5,10,0,5,0.0
9,1,17,4,0,1,2,0,7,0.0
3,2,0,5,6,5,0,21658,23,150.0
10,2,32,4,8,5,10,0,21,1000.0
3,1,20,5,2,3,0,22350,23,0.0
3,1,40,5,0,3,2,0,3,0.0
3,1,57,5,0,2,2,0,16,0.0
3,1,37,5,0,2,2,21453,8,0.0
18,2,0,4,3,5,10,0,15,0.0
3,1,41,4,5,5,8,0,17,30.0
3,0,0,5,0,1,10,0,3,81.0
3,2,31,4,5,5,0,0,18,50.0
6,1,29,5,5,5,2,21703,15,46.0
3,0,0,4,5,5,10,0,0,51.0
3,1,44,0,7,2,0,0,8,0.0
3,0,0,5,3,1,10,0,7,0.0
3,1,42,5,0,3,10,21804,18,384.0
18,2,0,4,6,5,10,0,9,0.0
3,1,38,5,5,2,0,0,19,66.0
3,1,24,5,1,3,10,21460,14,1584.0
3,2,60,4,8,5,0,0,14,0.0
3,1,55,4,8,5,1,0,21,0.0
18,2,25,4,5,5,8,0,0,0.0
3,1,54,5,8,1,2,21950,10,0.0
3,2,0,4,0,2,2,0,21,0.0
3,2,0,5,3,5,3,20002,18,29.0
3,1,37,5,5,1,10,0,14,0.0
3,1,24,4,1,3,0,21651,6,90.0
10,2,28,3,8,5,10,21954,14,85.0
3,1,59,5,3,3,0,0,7,250.0
3,2,0,5,3,5,10,0,7,0.0
6,1,32,4,2,1,10,0,23,86.0
9,2,0,5,3,5,2,21650,7,60.0
18,2,0,5,8,5,0,1,11,90.0
3,1,49,5,5,2,8,0,17,0.0
13,2,0,4,5,5,0,0,15,0.0
3,7,21,5,6,4,0,23152,2,100.0
2,2,36,4,5,5,8,0,16,0.0
3,1,30,5,5,1,8,0,19,105.0
3,1,28,5,5,2,0,22350,19,0.0
18,2,0,4,3,5,10,0,0,0.0
3,2,39,0,7,5,0,0,23,0.0
3,2,61,5,5,1,8,0,18,16.0
18,2,0,4,3,5,10,0,18,51.0
3,2,17,5,0,2,2,0,7,0.0
0,1,11,5,7,5,0,21200,8,0.0
3,2,0,4,6,5,10,0,22,51.0
3,1,18,5,0,3,2,0,21,0.0
3,1,36,5,5,1,8,0,13,88.0
3,1,19,5,6,1,0,0,0,0.0
3,2,0,4,6,5,5,0,9,50.0
3,0,0,5,6,2,10,0,3,194.0
8,1,48,5,3,2,0,0,23,30.0
3,1,23,5,0,1,2,21801,15,0.0
3,1,23,5,6,2,0,0,19,250.0
3,2,33,4,5,5,8,0,18,250.0
3,1,22,5,5,1,0,22350,14,0.0
3,1,45,5,5,1,8,0,15,32.0
9,1,60,5,3,5,0,21658,8,100.0
9,2,0,4,5,5,4,0,10,0.0
3,7,26,5,5,1,1,22107,18,92.0
3,2,0,4,3,5,3,0,12,0.0
3,2,47,5,6,1,0,0,13,0.0
18,2,0,5,7,1,2,22107,18,0.0
3,0,0,5,1,3,10,0,23,51.0
18,2,0,4,0,5,1,0,7,0.0
3,1,31,5,0,3,0,0,8,0.0
3,0,0,4,3,5,10,0,20,0.0
3,4,24,5,5,3,0,22107,0,122.0
3,1,18,0,7,1,8,0,10,92.0
3,2,0,5,1,2,2,22107,1,725.0
3,1,24,5,8,5,1,22107,18,280.0
8,1,36,4,6,1,0,0,10,0.0
3,1,61,5,0,2,0,0,7,120.0
3,1,22,5,6,2,3,22106,23,570.0
3,1,21,5,0,3,0,0,10,0.0
9,2,0,5,3,5,10,0,15,110.0
3,1,57,5,0,1,0,0,23,0.0
3,1,48,6,1,3,0,0,12,123.0
3,2,0,3,8,5,0,0,14,195.0
3,2,33,5,5,1,8,0,22,0.0
3,0,0,4,5,5,10,0,0,0.0
18,2,0,4,5,5,0,0,19,0.0
3,0,0,5,5,1,10,0,3,178.0
3,0,0,5,3,1,10,0,1,280.0
3,1,61,5,0,2,0,21802,16,0.0
3,2,0,4,5,5,10,0,16,0.0
9,2,0,5,5,5,0,0,17,0.0
3,2,33,5,5,1,8,0,20,0.0
3,0,0,6,0,1,10,0,13,0.0
9,0,0,5,6,2,10,0,19,266.0
9,0,0,5,3,3,10,0,4,125.0
18,1,49,5,5,1,8,0,17,0.0
3,1,54,5,0,1,0,21802,11,0.0
3,2,57,3,8,5,10,0,14,85.0
9,0,0,5,6,1,10,0,10,0.0
3,1,52,5,0,2,10,21804,16,417.0
18,2,0,4,3,5,10,0,0,170.0
3,1,80,5,5,3,0,21703,15,317.0
0,1,16,5,0,5,0,0,18,0.0
18,2,0,4,1,5,0,0,17,0.0
3,2,0,4,6,5,0,0,5,51.0
3,2,0,4,0,5,0,0,11,0.0
3,2,65,5,0,3,0,0,18,51.0
3,1,81,5,0,5,0,21453,13,0.0
3,1,51,3,8,1,0,0,14,20.0
3,2,25,5,0,2,0,21800,13,0.0
3,0,0,5,3,1,10,0,15,410.0
9,2,0,5,5,5,3,22106,20,20.0
3,1,17,5,5,1,0,22350,18,300.0
3,1,26,5,5,3,8,0,23,0.0
9,1,27,5,1,2,8,0,8,0.0
3,2,0,5,0,2,2,21801,14,0.0
0,2,29,5,0,3,0,21453,21,0.0
3,1,34,5,5,1,10,21803,15,30.0
3,0,0,4,3,2,10,0,2,0.0
3,2,27,5,0,3,0,0,12,0.0
3,1,21,5,2,3,10,22350,6,311.0
3,2,0,5,3,1,0,22350,17,40.0
9,0,0,5,3,3,10,0,13,0.0
3,2,0,5,3,5,0,22107,18,45.0
3,1,26,5,0,3,0,0,14,0.0
3,0,0,4,6,2,10,0,2,0.0
3,1,26,5,0,3,0,0,1,155.0
3,1,34,5,0,1,0,0,11,0.0
3,7,45,5,2,3,4,23152,23,164.0
3,0,0,5,2,3,10,0,2,200.0
3,2,0,5,2,3,10,22350,20,88.0
3,2,0,4,5,5,0,0,14,0.0
0,1,66,5,7,5,10,0,3,90.0
3,2,0,4,5,5,10,0,23,200.0
3,1,52,5,6,1,8,0,13,3.0
3,0,0,5,0,1,10,0,18,0.0
3,7,20,5,1,3,0,23152,0,148.0
3,1,33,5,3,5,0,21663,9,0.0
3,1,42,5,0,2,0,0,17,0.0
9,1,33,5,2,2,0,0,7,232.0
3,0,0,5,6,1,10,0,13,540.0
3,0,0,5,3,5,10,0,15,0.0
3,2,29,4,5,5,8,0,21,0.0
3,6,62,5,6,2,0,0,19,230.0
9,2,0,4,5,5,1,0,14,0.0
3,2,0,4,6,5,0,0,8,0.0
18,2,0,5,5,1,0,21703,21,72.0
3,2,0,5,6,5,2,22107,10,90.0
8,7,30,5,2,2,0,22350,18,0.0
9,1,65,5,5,5,0,22350,20,260.0
3,1,71,5,6,3,0,22350,16,0.0
3,2,0,5,6,5,10,21755,20,90.0
3,1,39,5,6,4,0,0,7,118.0
9,2,0,5,0,5,0,22350,7,173.0
3,1,21,5,6,2,0,0,21,0.0
9,6,0,5,6,5,5,21658,20,0.0
3,0,0,5,3,3,10,0,5,50.0
3,2,0,4,0,5,2,0,7,2640.0
18,2,0,5,5,5,0,0,11,0.0
3,2,0,5,2,3,10,22350,4,19.0
3,1,54,5,1,2,10,0,7,69.0
3,2,54,4,3,5,8,0,19,0.0
3,2,38,4,0,1,0,0,8,0.0
3,1,60,5,5,1,8,0,14,36.0
3,2,39,5,0,1,2,22450,15,0.0
3,2,28,5,7,2,2,21801,17,0.0
3,0,0,5,6,5,10,0,18,112.0
3,2,28,5,0,3,0,21453,13,0.0
3,1,42,5,0,2,2,21453,15,0.0
3,2,40,5,1,1,0,0,9,0.0
3,2,0,4,6,5,5,0,12,51.0
18,2,0,4,3,5,3,0,20,0.0
3,2,0,4,5,5,0,0,13,0.0
9,1,24,5,5,2,0,22350,10,150.0
0,0,39,5,3,5,0,21801,12,300.0
3,2,56,5,5,2,0,0,14,322.0
9,1,76,5,1,4,2,22107,9,0.0
3,1,33,4,3,5,4,0,22,104.0
11,1,55,5,7,5,0,0,15,75.0
3,1,28,5,5,1,2,21703,11,0.0
3,2,55,5,6,1,8,0,19,30.0
3,1,49,5,0,2,0,0,15,291.0
3,7,19,5,2,2,1,22350,20,0.0
18,2,0,5,3,5,10,0,23,350.0
9,2,29,5,0,5,3,22106,0,51.0
18,2,0,4,3,5,10,0,2,0.0
3,2,0,5,5,5,0,21801,14,0.0
3,2,66,5,0,3,0,21453,18,45.0
3,2,0,5,5,5,2,22450,19,0.0
3,2,59,4,6,5,0,0,16,51.0
9,1,71,5,6,1,8,0,9,0.0
3,1,36,5,5,3,10,22103,6,300.0
9,2,0,5,4,4,10,22107,1,59.0
3,1,36,5,0,3,0,0,17,0.0
3,1,26,5,5,3,10,22350,0,125.0
3,0,0,5,6,2,10,0,11,305.0
3,2,0,5,5,1,0,22350,17,27.0
3,1,31,5,5,3,0,22350,8,33.0
3,2,0,5,2,1,2,21651,16,0.0
3,0,0,5,0,2,10,0,7,53.0
9,2,0,6,0,2,0,21453,16,0.0
3,2,0,5,3,5,10,0,7,215.0
9,2,46,5,6,5,0,0,16,0.0
10,2,0,3,3,5,10,21956,22,250.0
10,2,24,5,8,5,10,0,23,0.0
0,2,0,5,7,5,10,0,12,382.0
3,1,54,5,5,1,8,0,15,42.0
3,0,0,5,3,3,10,0,2,75.0
3,2,27,5,3,5,0,0,15,0.0
3,1,46,5,5,2,0,0,13,0.0
3,1,31,5,0,2,2,0,13,0.0
3,2,24,4,5,5,10,0,15,51.0
3,0,0,5,6,1,10,0,23,202.0
3,1,45,4,5,2,1,0,11,200.0
3,0,0,5,5,1,10,0,3,89.0
3,2,0,4,0,5,0,0,6,0.0
3,1,38,5,0,2,0,0,15,136.0
3,1,63,5,0,1,4,21755,18,237.0
3,1,53,5,1,2,1,21453,21,20.0
3,1,49,5,0,5,2,0,15,200.0
3,1,26,5,6,2,0,0,18,118.0
3,1,20,5,1,3,0,0,11,0.0
10,2,52,5,8,5,10,0,2,110.0
3,1,48,5,3,3,0,22350,7,0.0
8,2,45,5,2,3,0,23103,9,350.0
10,1,58,5,8,5,10,0,8,0.0
3,1,62,5,5,2,8,0,17,99.0
3,2,0,5,3,5,0,22107,6,70.0
3,2,0,4,0,5,1,0,11,0.0
3,0,0,4,3,5,10,0,5,0.0
3,1,32,5,0,2,0,0,20,0.0
0,2,0,4,3,5,0,0,13,0.0
3,1,22,4,3,5,10,22103,13,0.0
3,7,34,5,6,3,0,21657,1,0.0
3,2,31,4,5,5,1,0,11,0.0
18,2,0,5,3,5,4,20002,8,100.0
9,1,21,4,3,3,0,22350,17,200.0
3,1,74,5,0,2,0,0,16,0.0
3,0,0,5,6,1,10,0,18,31.0
3,1,33,4,8,5,0,0,15,51.0
3,0,0,5,5,1,10,0,19,39.0
3,1,30,5,0,2,0,0,0,24.0
18,2,0,4,3,5,10,20002,11,376.0
3,1,26,5,5,1,10,0,6,142.0
3,0,0,4,3,5,10,0,8,0.0
3,2,0,4,8,5,3,0,16,0.0
3,1,42,5,0,3,2,0,14,0.0
18,2,0,4,5,5,0,0,15,0.0
3,0,0,5,3,5,10,0,1,345.0
9,2,35,4,0,5,0,0,8,0.0
3,2,0,4,6,5,5,0,12,0.0
3,1,49,5,5,2,0,0,8,0.0
3,0,0,4,6,5,10,0,23,0.0
9,1,30,5,2,3,0,22107,11,0.0
3,1,25,4,5,3,0,0,17,49.0
3,1,44,5,1,3,2,21453,15,0.0
3,0,0,5,3,2,10,0,0,69.0
3,1,62,5,0,3,2,22100,8,0.0
3,1,20,5,3,3,0,22350,9,5900.0
10,0,0,5,8,5,8,0,18,54.0
3,2,0,4,6,5,0,0,9,0.0
3,8,35,5,3,1,0,23152,1,56.0
3,1,27,5,1,3,10,22107,5,0.0
3,1,58,5,5,3,10,0,22,0.0
3,2,0,4,5,5,0,0,16,0.0
3,1,59,5,5,1,8,0,13,0.0
9,1,41,5,0,3,0,0,21,0.0
3,2,0,4,5,5,2,0,19,0.0
3,1,32,5,2,1,0,0,18,122.0
3,1,31,5,5,2,8,0,17,62.0
3,1,51,5,5,3,8,0,8,26.0
3,2,0,4,5,5,0,0,6,0.0
3,0,0,4,5,5,10,0,2,0.0
9,2,0,5,2,3,10,22107,0,114.0
3,1,26,5,5,2,0,22107,7,636.0
3,1,44,5,5,2,0,22350,17,243.0
3,1,15,5,2,3,2,22107,13,24.0
3,2,27,4,6,5,5,0,16,0.0
3,1,35,6,3,1,5,21658,9,500.0
3,7,21,5,6,3,1,23152,22,307.0
3,2,0,5,5,1,0,22350,14,150.0
3,1,25,5,1,2,2,21451,17,0.0
3,1,51,5,0,2,0,0,16,475.0
9,0,0,5,5,1,10,0,0,50.0
3,0,0,5,2,2,10,0,22,477.0
0,2,32,0,7,5,0,21453,8,0.0
3,1,47,5,5,1,8,0,21,150.0
3,1,80,5,6,2,0,0,8,0.0
3,2,0,5,6,1,10,22100,22,0.0
3,1,72,5,3,2,2,21801,13,0.0
3,1,41,5,3,5,0,0,11,0.0
9,0,41,5,0,2,0,21453,11,0.0
3,2,35,5,5,3,10,0,7,32.0
9,2,45,4,5,5,1,0,18,0.0
3,1,43,5,5,3,1,22350,18,37.0
3,2,26,5,1,2,0,0,17,79.0
18,2,0,5,6,5,9,22350,0,48.0
9,1,0,5,0,2,0,0,7,522.0
3,2,19,5,5,5,8,0,12,0.0
3,1,34,4,3,1,10,0,10,196.0
3,2,0,5,6,2,0,22350,0,50.0
3,0,0,5,3,1,10,0,17,140.0
18,2,0,4,3,5,10,0,20,0.0
3,2,0,4,3,5,2,0,20,0.0
3,1,24,5,1,3,0,0,15,0.0
10,2,14,5,8,5,0,0,15,0.0
3,2,25,4,5,5,10,0,20,0.0
3,2,58,5,0,1,0,0,11,51.0
3,1,36,4,6,5,0,0,6,51.0
18,2,28,5,5,5,8,0,14,0.0
3,1,60,4,5,2,0,0,17,0.0
3,1,20,5,7,2,0,12500,12,0.0
3,2,43,4,5,5,1,0,17,51.0
3,2,0,4,5,5,10,0,21,0.0
3,2,28,5,4,3,0,0,12,0.0
3,2,53,4,3,5,8,0,12,0.0
18,2,0,5,3,5,10,0,7,0.0
3,1,20,5,0,3,0,0,0,0.0
3,1,34,5,5,1,8,0,9,2000.0
3,0,0,5,3,2,10,0,13,0.0
3,0,0,5,1,1,10,0,21,55.0
18,2,17,0,7,5,0,0,16,455.0
9,2,29,4,3,5,3,0,11,51.0
3,0,0,5,3,3,10,0,0,0.0
3,2,0,5,6,5,2,22450,10,0.0
10,1,17,5,8,5,10,0,3,0.0
3,0,0,5,5,2,10,0,0,29.0
0,1,37,5,7,1,0,0,17,0.0
3,2,0,4,6,5,10,0,19,260.0
3,1,21,4,0,2,2,0,16,291.0
3,1,52,5,5,5,8,0,21,0.0
18,2,0,4,6,5,10,0,2,51.0
18,2,0,5,5,5,10,23103,21,80.0
3,0,0,5,3,5,10,0,9,0.0
18,2,0,4,6,5,10,0,12,51.0
3,2,0,5,0,5,0,21453,14,0.0
3,2,0,5,5,5,2,22350,21,125.0
3,1,43,5,7,5,1,22107,13,143.0
3,7,0,5,5,5,10,0,1,116.0
3,2,18,5,5,5,0,0,5,0.0
3,2,0,5,2,5,0,0,4,205.0
3,1,31,4,5,5,8,0,10,0.0
3,0,0,5,1,1,10,0,17,0.0
3,1,50,5,0,3,0,0,12,0.0
3,0,0,5,3,3,10,0,2,463.0
0,2,49,5,7,5,0,0,18,360.0
3,2,51,4,0,5,10,0,12,0.0
3,1,29,5,6,1,0,0,19,33.0
3,7,21,5,2,3,2,22350,23,30.0
3,1,21,5,0,3,0,21800,19,0.0
3,0,0,5,6,2,10,0,15,68.0
3,1,67,5,3,2,0,21651,18,231.0
3,0,0,5,3,2,10,0,21,100.0
3,1,55,5,6,1,1,0,14,0.0
3,2,0,4,3,5,10,0,0,0.0
3,1,32,4,0,1,0,0,17,0.0
3,7,29,5,3,1,10,0,4,0.0
3,7,46,5,3,3,0,20002,2,360.0
18,2,0,4,6,5,1,0,11,0.0
3,1,32,4,0,3,0,0,13,0.0
13,1,63,5,5,1,3,22106,8,390.0
3,1,24,5,5,3,0,0,17,0.0
3,1,22,5,5,5,0,22350,18,150.0
8,1,61,5,0,3,0,0,7,300.0
3,1,45,5,5,5,8,0,13,0.0
0,1,36,5,3,5,0,0,19,0.0
9,1,39,5,0,2,10,21804,21,25.0
3,2,74,4,3,1,2,0,10,0.0
3,1,27,5,1,3,2,0,5,0.0
3,6,0,5,2,1,10,22350,2,34.0
3,1,23,5,5,3,0,22350,20,0.0
3,2,0,4,5,5,5,0,8,0.0
0,2,9,0,3,5,10,21954,19,108.0
9,0,0,5,6,2,10,0,23,69.0
8,2,0,5,6,3,10,20002,8,34.0
3,2,0,4,3,5,5,0,17,0.0
3,2,0,5,0,2,0,22350,14,0.0
3,2,0,5,1,5,0,20002,21,0.0
3,2,39,5,5,5,0,21703,14,0.0
3,0,0,5,6,2,10,0,23,51.0
3,2,0,5,2,2,8,22350,22,256.0
3,4,41,5,2,3,10,22350,0,30.0
9,1,43,0,7,1,0,0,11,0.0
3,0,0,4,3,5,10,0,6,0.0
3,2,0,5,5,1,2,21453,14,0.0
3,7,51,5,5,2,0,23152,18,0.0
18,2,0,4,5,5,0,0,21,0.0
3,5,55,5,5,2,0,22350,22,66.0
9,2,0,5,4,4,0,23103,2,264.0
3,2,34,5,6,1,0,0,16,262.0
9,1,27,6,3,1,0,0,9,25.0
0,1,26,5,0,5,0,0,17,0.0
3,1,62,5,0,3,0,0,7,0.0
3,2,0,5,1,1,0,0,10,87.0
10,0,79,5,8,5,10,0,8,0.0
3,1,82,5,0,2,2,0,16,0.0
3,1,29,5,6,2,0,21453,19,0.0
3,0,0,5,1,2,10,0,3,33.0
3,1,31,5,8,5,2,21950,14,0.0
3,2,30,5,0,2,0,21802,18,0.0
0,2,18,5,7,5,0,0,6,0.0
0,1,49,5,7,5,0,0,16,0.0
3,2,29,5,5,3,0,0,22,87.0
3,7,27,5,5,1,2,21801,20,0.0
3,2,46,4,5,5,8,0,8,0.0
16,1,59,5,3,5,0,0,19,0.0
3,0,0,5,3,2,10,0,17,168.0
3,0,0,5,1,1,10,0,1,318.0
9,0,0,5,3,2,10,0,4,150.0
3,1,53,5,0,3,0,21453,12,0.0
3,1,72,5,5,5,8,0,12,0.0
3,2,28,5,3,5,2,21950,16,0.0
3,1,24,5,5,1,8,0,17,300.0
3,0,0,5,5,2,10,0,18,83.0
3,2,36,4,0,5,0,0,8,0.0
3,7,32,5,6,3,8,23152,23,117.0
3,1,41,5,5,3,8,0,11,145.0
3,1,25,5,0,5,0,0,9,0.0
3,2,75,5,5,3,8,0,11,0.0
17,2,0,4,6,5,3,0,9,440.0
3,0,0,5,3,2,10,0,20,145.0
3,2,23,4,1,2,2,0,10,0.0
3,0,0,5,2,2,10,0,20,126.0
18,2,0,4,3,5,10,0,12,51.0
18,2,0,4,6,5,0,0,17,0.0
18,2,0,4,6,5,10,0,4,0.0
3,0,0,4,6,5,10,0,16,0.0
9,1,20,5,1,1,0,0,7,0.0
3,2,0,5,6,2,10,0,6,0.0
0,2,53,5,7,5,10,0,1,24.0
3,0,0,5,5,3,10,0,22,77.0
3,0,0,5,6,2,10,0,10,96.0
3,7,56,5,3,1,10,22107,15,0.0
3,0,0,4,2,5,10,0,0,216.0
3,1,23,4,0,2,2,0,22,0.0
18,2,0,4,6,5,10,0,0,0.0
3,2,40,5,0,3,0,0,8,0.0
9,2,0,5,5,5,0,22350,10,0.0
3,2,0,4,6,5,5,0,12,0.0
18,2,0,5,3,5,10,21658,20,175.0
3,7,33,5,3,3,0,22350,21,157.0
18,2,0,5,6,5,10,21651,4,156.0
3,2,0,5,3,5,0,22350,18,0.0
3,0,0,5,0,1,10,0,11,0.0
3,1,55,5,0,1,1,21658,5,0.0
9,2,36,4,6,5,0,0,7,51.0
3,1,63,4,0,1,0,0,8,0.0
3,1,77,5,1,3,2,22107,14,0.0
8,1,18,5,3,3,1,0,11,51.0
3,1,51,5,3,3,0,0,11,0.0
3,0,0,5,4,3,10,0,8,0.0
18,2,0,4,5,5,0,0,9,0.0
3,1,47,5,5,1,8,0,18,385.0
3,2,32,4,5,5,8,0,14,0.0
3,1,40,5,5,2,0,22350,11,0.0
10,0,22,5,3,5,10,0,18,0.0
3,1,31,5,6,1,0,0,15,0.0
3,2,21,5,3,5,2,22107,1,30.0
0,2,33,5,7,5,0,0,18,20.0
3,0,48,5,5,1,10,0,7,484.0
7,1,34,5,0,1,0,0,19,0.0
3,1,44,5,6,1,0,0,18,0.0
3,1,57,5,6,2,1,0,16,0.0
3,1,22,5,0,3,0,0,23,0.0
3,1,79,5,6,1,10,0,8,121.0
3,2,0,4,5,5,8,0,22,0.0
18,2,0,6,5,5,3,22106,16,0.0
9,1,36,5,6,1,1,0,2,22.0
3,2,0,4,5,5,0,0,17,51.0
3,2,78,5,5,1,8,0,17,0.0
3,1,19,5,8,5,2,21950,20,0.0
3,1,18,5,2,3,1,22350,0,0.0
3,2,55,4,0,5,10,0,10,51.0
3,1,74,5,6,1,10,21651,10,80.0
3,5,22,5,2,3,10,22107,22,51.0
3,2,33,5,6,1,0,0,15,51.0
18,2,0,5,3,5,4,23101,22,0.0
3,0,0,5,3,5,10,0,23,0.0
6,2,0,4,5,2,0,0,11,150.0
6,1,39,5,5,1,0,22350,17,0.0
3,1,28,5,0,2,10,21801,21,0.0
3,2,50,4,1,5,0,0,14,0.0
3,1,37,5,0,5,0,0,10,0.0
